date,title,url,publisher,tickers,keywords_matched,catalyst_type,keyword_score,ticker_score,publisher_score,recency_score,composite_score
2026-01-07,Merck Completes Cash Tender Offer At Purchase Price Of $221.50 Per Share Of Common Stock Of Cidara Therapeutics,https://www.benzinga.com/m-a/26/01/49748528/merck-completes-cash-tender-offer-at-purchase-price-of-221-50-per-share-of-common-stock-of-cidara-th,Benzinga Newsdesk,,,General,0,0,0,0,0
2026-01-07,Taiwan Semiconductor Soars Past $1.6 Trillion As Big Tech Scrambles for Chip Capacity,https://www.benzinga.com/markets/tech/26/01/49746978/taiwan-semiconductor-soars-past-1-6-trillion-as-big-tech-scrambles-for-chip-capacity,Anusuya Lahiri,,,General,0,0,0,0,0
2026-01-07,"Jensen Huang Won't Regularly Update Nvidia's $500B AI Visibility, But CFO Says Figure Has 'Definitely Gotten Larger' As Customers Rush To Rubin",https://www.benzinga.com/markets/tech/26/01/49745794/jensen-huang-wont-regularly-update-nvidias-500b-ai-visibility-but-cfo-says-figure-has-definitely-gotten-larger-as-customers-rush-to-rubin,Ananya Gairola,,,General,0,0,0,0,0
2026-01-07,'Chevron And Quantum Capital Group Line Up Bid For $22bn Of Lukoil Assets' - FT,https://www.benzinga.com/news/26/01/49745915/chevron-and-quantum-capital-group-line-up-bid-for-22bn-of-lukoil-assets-ft,Benzinga Newsdesk,,,General,0,0,0,0,0
2026-01-07,"Goldman Sachs Predicts Tough Road Ahead For Stocks, But No Repeat Of 1920s Or 1987",https://www.benzinga.com/markets/equities/26/01/49751779/goldman-sachs-predicts-tough-road-ahead-for-stocks-but-no-repeat-of-1920s-or-1987,Namrata Sen,,,General,0,0,0,0,0
2026-01-07,"UBS Assumes Amgen at Buy, Raises Price Target to $380",https://www.benzinga.com/news/26/01/49751445/ubs-assumes-amgen-at-buy-raises-price-target-to-380,Benzinga Newsdesk,,,General,0,0,0,0,0
2026-01-07,Alaska Airlines Orders 105 New 737-10 Aircraft And Five New 787 Aircraft; Order Includes Option For Additional 35 737-10 Aircraft,https://www.benzinga.com/news/26/01/49753023/alaska-airlines-orders-105-new-737-10-aircraft-and-five-new-787-aircraft-order-includes-option-for-a,Benzinga Newsdesk,,,General,0,0,0,0,0
2026-01-07,Boeing 2025 Orders Expected To Outpace Airbus,https://www.benzinga.com/news/26/01/49753150/boeing-2025-orders-expected-to-outpace-airbus,Benzinga Newsdesk,,,General,0,0,0,0,0
2026-01-07,"JP Morgan Maintains Underweight on Travelers Companies, Raises Price Target to $305",https://www.benzinga.com/news/26/01/49758425/jp-morgan-maintains-underweight-on-travelers-companies-raises-price-target-to-305,Benzinga Newsdesk,,,General,0,0,0,0,0
2026-01-07,"Monte Rosa Therapeutics, Ventyx Biosciences, United Microelectronics And Other Big Stocks Moving Higher On Wednesday",https://www.benzinga.com/trading-ideas/movers/26/01/49755735/monte-rosa-therapeutics-ventyx-biosciences-united-microelectronics-and-other-big-stocks-moving-higher-on-wednesday,Avi Kapoor,,,General,0,0,0,0,0
2026-01-07,"JPMorgan Launches JPM Coin On Canton Network Backed By Goldman Sachs, BNP Paribas",https://www.benzinga.com/crypto/cryptocurrency/26/01/49760218/jpmorgan-launches-jpm-coin-on-canton-network-backed-by-goldman-sachs-bnp-paribas,Parshwa Turakhiya,,,General,0,0,0,0,0
2026-01-07,"Evercore ISI Group Maintains Outperform on Travelers Companies, Raises Price Target to $317",https://www.benzinga.com/news/26/01/49762734/evercore-isi-group-maintains-outperform-on-travelers-companies-raises-price-target-to-317,Benzinga Newsdesk,,,General,0,0,0,0,0
2026-01-07,"Morgan Stanley Files Third Crypto ETF In 48 Hours As Ethereum Trust Follows Bitcoin, Solana",https://www.benzinga.com/crypto/cryptocurrency/26/01/49763448/morgan-stanley-files-third-crypto-etf-in-48-hours-as-ethereum-trust-follows-bitcoin-solana,Parshwa Turakhiya,,,General,0,0,0,0,0
2026-01-07,"Barclays Maintains Overweight on McDonald's, Raises Price Target to $372",https://www.benzinga.com/news/26/01/49763499/barclays-maintains-overweight-on-mcdonalds-raises-price-target-to-372,Benzinga Newsdesk,,,General,0,0,0,0,0
2026-01-08,"Elon Musk's Lawsuit Accusing ChatGPT-Maker OpenAI Of Betraying Its Nonprofit Mission Can Go To Trial, Judge Rules",https://www.benzinga.com/markets/tech/26/01/49774134/elon-musks-lawsuit-accusing-chatgpt-maker-openai-of-betraying-its-nonprofit-mission-can-go-to-trial-judge-rules,Ananya Gairola,,"profit, lawsuit, miss",Mixed,3,0,0,0,9
2026-01-08,Venezuela's Oil Return Is Bearish For Crude: Lance Roberts Warns 'Regime Change Rally' Might Be A Trap,https://www.benzinga.com/markets/commodities/26/01/49774956/venezuelas-oil-return-is-bearish-for-crude-lance-roberts-warns-regime-change-rally-might-be-a-trap,Rishabh Mishra,,war,Macro,1,0,0,0,3
2026-01-08,Safran CEO Says CFM Met All Airbus And Boeing Jet Engine Requirements In 2025 While Backing Franco-German-Spanish FCAS Program,https://www.benzinga.com/news/26/01/49775408/safran-ceo-says-cfm-met-all-airbus-and-boeing-jet-engine-requirements-in-2025-while-backing-franco-g,Benzinga Newsdesk,,ceo,Corporate Event,1,0,0,0,3
2026-01-08,"S&P 500 Set For 'Choppy' 2026 As Fundstrat's Mark Newton Sets Target At 7,300— Warns Stocks Could See Drawdown In February",https://www.benzinga.com/markets/equities/26/01/49777429/sp-500-set-for-choppy-2026-as-fundstrats-mark-newton-sets-target-at-7300-warns-stocks-could-see-drawdown-in-february,Rishabh Mishra,,war,Macro,1,0,0,0,3
2026-01-08,Attor­ney Gen­er­al Ken Pax­ton Secures Major Agree­ment With Crest Tooth­paste Man­u­fac­tur­er To Pro­tect Chil­dren From Exces­sive Flu­o­ride Exposure,https://www.benzinga.com/news/26/01/49787806/attor-ney-gen-er-al-ken-pax-ton-secures-major-agree-ment-with-crest-tooth-paste-man-u-fac-tur-er-to,Benzinga Newsdesk,,sec,Corporate Event,1,0,0,0,3
2026-01-08,"TD Cowen Reiterates Hold on McDonald's, Maintains $320 Price Target",https://www.benzinga.com/news/26/01/49780493/td-cowen-reiterates-hold-on-mcdonalds-maintains-320-price-target,Benzinga Newsdesk,,rate,Macro,1,0,0,0,3
2026-01-08,"Trump Greenlights 500% Tariff Plan To Choke Off Russian Oil Bought By China, India And Brazil— Senate Vote Possible Next Week",https://www.benzinga.com/news/politics/26/01/49781184/trump-greenlights-500-tariff-plan-to-choke-off-russian-oil-bought-by-china-india-and-brazil-senate-vote-possible-next-week,Namrata Sen,,tariff,Macro,1,0,0,0,3
2026-01-08,Fiserv Collaborates With Microsoft To Boost Internal Productivity At Fiserv And Deliver AI-Driven Solutions For Fiserv Clients,https://www.benzinga.com/news/26/01/49781571/fiserv-collaborates-with-microsoft-to-boost-internal-productivity-at-fiserv-and-deliver-ai-driven-so,Benzinga Newsdesk,,rate,Macro,1,0,0,0,3
2026-01-08,Datavault AI Expands IBM Collaboration To Activate Secure Multi-City Edge AI Network Across New York And Philadelphia,https://www.benzinga.com/news/26/01/49778461/datavault-ai-expands-ibm-collaboration-to-activate-secure-multi-city-edge-ai-network-across-new-york,Benzinga Newsdesk,,sec,Corporate Event,1,0,0,0,3
2026-01-08,Lexeo Therapeutics Announces Research Collaboration With Johnson & Johnson To Explore Targeted Cardiac Delivery Of AAV Gene Therapy,https://www.benzinga.com/news/26/01/49778189/lexeo-therapeutics-announces-research-collaboration-with-johnson-johnson-to-explore-targeted-cardiac,Benzinga Newsdesk,,,General,0,0,0,0,0
2026-01-08,Top 3 Tech Stocks That Could Lead To Your Biggest Gains This Month,https://www.benzinga.com/trading-ideas/long-ideas/26/01/49777576/top-3-tech-stocks-that-could-lead-to-your-biggest-gains-this-month-2,Avi Kapoor,,,General,0,0,0,0,0
2026-01-08,Why Taiwan Semiconductor Is A Money-Making Machine In 2026,https://www.benzinga.com/markets/tech/26/01/49777403/why-taiwan-semiconductor-is-a-money-making-machine-in-2026,Anusuya Lahiri,,,General,0,0,0,0,0
2026-01-08,'OpenAI Reserves $50 Billion For Stock Grant Pool' - The Information,https://www.benzinga.com/news/26/01/49775586/openai-reserves-50-billion-for-stock-grant-pool-the-information,Benzinga Newsdesk,,,General,0,0,0,0,0
2026-01-08,"Dow Falls More Than 450 Points: Investor Sentiment Declines, Fear & Greed Index Remains In 'Neutral Zone",https://www.benzinga.com/markets/equities/26/01/49774321/dow-falls-more-than-450-points-investor-sentiment-declines-fear-greed-index-remains-in-neutral-zone,Avi Kapoor,,,General,0,0,0,0,0
2026-01-08,Needham Downgrades Nike to Hold,https://www.benzinga.com/news/26/01/49779853/needham-downgrades-nike-to-hold,Benzinga Newsdesk,,,General,0,0,0,0,0
2026-01-08,Microsoft Revealed As Controversial Data Center Developer In Michigan Township,https://www.benzinga.com/markets/tech/26/01/49778244/microsoft-revealed-as-controversial-data-center-developer-in-michigan-township,Namrata Sen,,,General,0,0,0,0,0
2026-01-08,"Wolfe Research Upgrades Merck & Co to Outperform, Announces $135 Price Target",https://www.benzinga.com/news/26/01/49778938/wolfe-research-upgrades-merck-co-to-outperform-announces-135-price-target,Benzinga Newsdesk,,,General,0,0,0,0,0
2026-01-08,US Oil Giants Seek 'Serious Guarantees' From Trump Before Investing In Venezuela: Report,https://www.benzinga.com/markets/commodities/26/01/49781334/us-oil-giants-seek-serious-guarantees-from-trump-before-investing-in-venezuela-report,Namrata Sen,,,General,0,0,0,0,0
2026-01-08,"Piper Sandler Maintains Overweight on Chevron, Lowers Price Target to $174",https://www.benzinga.com/news/26/01/49784654/piper-sandler-maintains-overweight-on-chevron-lowers-price-target-to-174,Benzinga Newsdesk,,,General,0,0,0,0,0
2026-01-08,Recent Report Shows That Rep. Tim Moore Bought Up to $115K Worth of Cracker Barrel Old Stock,https://www.benzinga.com/insights/government/26/01/49785519/recent-report-shows-that-rep-tim-moore-bought-up-to-115k-worth-of-cracker-barrel-old-stock,Benzinga Insights,,,General,0,0,0,0,0
2026-01-08,This House of Representative Just Bought Up To $130K In Grayscale Bitcoin Mini Trust (BTC) Stock,https://www.benzinga.com/insights/government/26/01/49785486/this-house-of-representative-just-bought-up-to-130k-in-grayscale-bitcoin-mini-trust-btc-stock,Benzinga Insights,,,General,0,0,0,0,0
2026-01-08,North Carolina Rep. David Rouzer Sold Up to $30K Worth of Boeing Stock,https://www.benzinga.com/insights/government/26/01/49785529/north-carolina-rep-david-rouzer-sold-up-to-30k-worth-of-boeing-stock,Benzinga Insights,,,General,0,0,0,0,0
2026-01-08,Congressional Trading Report: Sen. Gary C Peters Sold Over $15K In Intel Stock,https://www.benzinga.com/insights/government/26/01/49785534/congressional-trading-report-sen-gary-c-peters-sold-over-15k-in-intel-stock,Benzinga Insights,,,General,0,0,0,0,0
2026-01-08,Microsoft Announces Agentic AI Solutions Designed To Bring Intelligent Automation To Every Part Of The Retail Business,https://www.benzinga.com/news/26/01/49785777/microsoft-announces-agentic-ai-solutions-designed-to-bring-intelligent-automation-to-every-part-of-t,Benzinga Newsdesk,,,General,0,0,0,0,0
2026-01-08,"Wells Fargo Maintains Overweight on Microsoft, Lowers Price Target to $665",https://www.benzinga.com/news/26/01/49786194/wells-fargo-maintains-overweight-on-microsoft-lowers-price-target-to-665,Benzinga Newsdesk,,,General,0,0,0,0,0
2026-01-09,Johnson & Johnson Secures Tariff Exemption Deal In Exchange For Drug Price Cuts,https://www.benzinga.com/news/health-care/26/01/49805980/johnson-johnson-secures-tariff-exemption-deal-in-exchange-for-drug-price-cuts,Namrata Sen,,"deal, tariff, sec",Mixed,3,0,0,0,9
2026-01-09,JPMorgan Gears Up For Q4 Print; Here Are The Recent Forecast Changes From Wall Street's Most Accurate Analysts,https://www.benzinga.com/analyst-stock-ratings/price-target/26/01/49805486/jpmorgan-gears-up-for-q4-print-here-are-the-recent-forecast-changes-from-wall-streets-most-accurate-analysts,Avi Kapoor,,"forecast, rate",Mixed,2,0,0,0,6
2026-01-09,"Jim Cramer Warns Against Chasing Stocks Already Up '30% Or 40%' For The Year, Says It's 'A License To Lose Money'",https://www.benzinga.com/markets/equities/26/01/49808275/jim-cramer-warns-against-chasing-stocks-already-up-30-or-40-for-the-year-says-its-a-license-to-lose-money,Namrata Sen,,war,Macro,1,0,0,0,3
2026-01-09,Wall Street's Most Accurate Analysts Give Their Take On 3 Tech And Telecom Stocks Delivering High-Dividend Yields,https://www.benzinga.com/trading-ideas/dividends/26/01/49808960/wall-streets-most-accurate-analysts-give-their-take-on-3-tech-and-telecom-stocks-delivering-high-dividend-yields-6,Avi Kapoor,,rate,Macro,1,0,0,0,3
2026-01-09,"Trump's Intel Seal Of Approval Lifts Broadcom, Micron",https://www.benzinga.com/markets/tech/26/01/49818404/trumps-intel-seal-of-approval-lifts-broadcom-micron,Anusuya Lahiri,,approval,Corporate Event,1,0,0,0,3
2026-01-09,Intel Momentum Spikes After Trump Reveals 'Tens Of Billions Of Dollars' In Federal Gains,https://www.benzinga.com/markets/equities/26/01/49809164/intel-momentum-spikes-after-trump-reveals-tens-of-billions-of-dollars-in-federal-gains,Rishabh Mishra,,fed,Macro,1,0,0,0,3
2026-01-09,Taiwan Semiconductor Turns AI Mania Into A $33 Billion Quarter,https://www.benzinga.com/markets/earnings/26/01/49806845/taiwan-semiconductor-turns-ai-mania-into-a-33-billion-quarter,Anusuya Lahiri,,quarter,Earnings,1,0,0,0,3
2026-01-09,Reported Earlier: 'Chinese vice premier meets Disney CEO' - Xinhua,https://www.benzinga.com/news/26/01/49810557/reported-earlier-chinese-vice-premier-meets-disney-ceo-xinhua,Benzinga Newsdesk,,ceo,Corporate Event,1,0,0,0,3
2026-01-09,Intel's High-Stakes Revival Gets Trump Boost,https://www.benzinga.com/markets/tech/26/01/49808397/intels-high-stakes-revival-gets-trump-boost,Anusuya Lahiri,,,General,0,0,0,0,0
2026-01-09,"Google, Meta, Amazon, Netflix And Microsoft Escape Tough New European Rules: Report",https://www.benzinga.com/markets/tech/26/01/49804721/google-meta-amazon-netflix-and-microsoft-escape-tough-new-european-rules-report,Ananya Gairola,,,General,0,0,0,0,0
2026-01-09,'Boeing Advances 737 Max 10 Into Next Phase Of FAA Flight Testing' - The Air Current,https://www.benzinga.com/news/26/01/49806117/boeing-advances-737-max-10-into-next-phase-of-faa-flight-testing-the-air-current,Benzinga Newsdesk,,,General,0,0,0,0,0
2026-01-09,'Senators urged Apple and Google to remove X and Grok from app stores over sexual deepfakes'- NBC News,https://www.benzinga.com/news/26/01/49816856/senators-urged-apple-and-google-to-remove-x-and-grok-from-app-stores-over-sexual-deepfakes-nbc-news,Benzinga Newsdesk,,,General,0,0,0,0,0
2026-01-09,"Evercore ISI Group Maintains Outperform on Apple, Raises Price Target to $330",https://www.benzinga.com/news/26/01/49817464/evercore-isi-group-maintains-outperform-on-apple-raises-price-target-to-330,Benzinga Newsdesk,,,General,0,0,0,0,0
2026-01-09,"Scott Bessent Contradicts Trump, Says Oil Giants 'Not Interested' In Venezuela",https://www.benzinga.com/markets/commodities/26/01/49810352/scott-bessent-contradicts-trump-says-oil-giants-not-interested-in-venezuela,Namrata Sen,,,General,0,0,0,0,0
2026-01-09,Global Chip Sales Smash Record With $1 Trillion In Sight,https://www.benzinga.com/markets/tech/26/01/49813791/global-chip-sales-smash-record-with-1-trillion-in-sight,Anusuya Lahiri,,,General,0,0,0,0,0
2026-01-09,Chevron Stock Rises Friday As Oil Market Reacts To Venezuela Uncertainty,https://www.benzinga.com/trading-ideas/movers/26/01/49818094/chevron-stock-rises-friday-as-oil-market-reacts-to-venezuela-uncertainty,Henry Khederian,,,General,0,0,0,0,0
2026-01-09,"Keybanc Maintains Overweight on McDonald's, Raises Price Target to $340",https://www.benzinga.com/news/26/01/49817884/keybanc-maintains-overweight-on-mcdonalds-raises-price-target-to-340,Benzinga Newsdesk,,,General,0,0,0,0,0
2026-01-09,Datavault AI (DVLT) Stock Falls Friday After Major Shareholder Dumps 14.7M Shares,https://www.benzinga.com/trading-ideas/movers/26/01/49819908/datavault-ai-dvlt-stock-falls-friday-after-major-shareholder-dumps-14-7m-shares,Henry Khederian,,,General,0,0,0,0,0
2026-01-09,"'Banks eye Venezuela investment, JPMorgan seen with advantage' - Reuters",https://www.benzinga.com/news/26/01/49818331/banks-eye-venezuela-investment-jpmorgan-seen-with-advantage-reuters,Benzinga Newsdesk,,,General,0,0,0,0,0
2026-01-09,"'OpenAI, SoftBank Invest $1 Billion in Stargate Partner SB Energy'- Bloomberg",https://www.benzinga.com/news/26/01/49822401/openai-softbank-invest-1-billion-in-stargate-partner-sb-energy-bloomberg,Benzinga Newsdesk,,,General,0,0,0,0,0
2026-01-09,"Bernstein Maintains Market Perform on Johnson & Johnson, Raises Price Target to $208",https://www.benzinga.com/news/26/01/49822688/bernstein-maintains-market-perform-on-johnson-johnson-raises-price-target-to-208,Benzinga Newsdesk,,,General,0,0,0,0,0
2026-01-09,Trump Housing Plan Sends Home Depot Stock Higher,https://www.benzinga.com/trading-ideas/movers/26/01/49824630/trump-housing-plan-sends-home-depot-stock-higher,Henry Khederian,,,General,0,0,0,0,0
2026-01-09,'Trump Pressures Big Oil for $100 Billion Venezuela Spend' - Bloomberg,https://www.benzinga.com/news/26/01/49825114/trump-pressures-big-oil-for-100-billion-venezuela-spend-bloomberg,Benzinga Newsdesk,,,General,0,0,0,0,0
2026-01-10,Amazon Proposes First Big-Box Retail Store In Orland Park,https://www.benzinga.com/news/retail-sales/26/01/49828784/amazon-proposes-first-big-box-retail-store-in-orland-park,Mohd Haider,,,General,0,0,0,0,0
2026-01-10,Trump Presses US Oil Giants To Pour $100 Billion Into Venezuela As Greenland Ambitions Rise,https://www.benzinga.com/news/politics/26/01/49828812/trump-presses-us-oil-giants-to-pour-100-billion-into-venezuela-as-greenland-ambitions-rise,Ananya Gairola,,,General,0,0,0,0,0
2026-01-10,Bill Gates Says Trump Aid Cuts Reversed Decades Of Global Health Progress As Child Deaths Rise,https://www.benzinga.com/news/health-care/26/01/49828882/bill-gates-says-trump-aid-cuts-reversed-decades-of-global-health-progress-as-child-deaths-rise,Ananya Gairola,,,General,0,0,0,0,0
2026-01-10,"Michael Burry Calls For $1 Trillion Nuclear Buildout To Power AI Boom, Says It's The Only Hope To 'Keep Up With China'",https://www.benzinga.com/markets/tech/26/01/49828907/michael-burry-calls-for-1-trillion-nuclear-buildout-to-power-ai-boom-says-its-the-only-hope-to-keep-up-with-china,Ananya Gairola,,,General,0,0,0,0,0
2026-01-10,Trump's 10% Credit Card Cap Sparks Backlash— Bernie Sanders Says It's 'Unacceptable',https://www.benzinga.com/markets/macro-economic-events/26/01/49828929/trumps-10-credit-card-cap-sparks-backlash-bernie-sanders-says-its-unacceptable,Mohd Haider,,,General,0,0,0,0,0
2026-01-10,"GME, NVDA, MSTR And More: 5 Stocks Investors Couldn't Stop Buzzing About This Week",https://www.benzinga.com/markets/equities/26/01/49829203/gme-nvda-mstr-and-more-5-stocks-investors-couldnt-stop-buzzing-about-this-week,Rishabh Mishra,,,General,0,0,0,0,0
2026-01-10,Exxon Labels Venezuela 'Uninvestable' Without Major Reforms,https://www.benzinga.com/markets/emerging-markets/26/01/49830606/exxon-labels-venezuela-uninvestable-without-major-reforms,Bibhu Pattnaik,,,General,0,0,0,0,0
2026-01-11,"Consumer Tech News (Jan 5-9): Semiconductors Steal CES 2026 Spotlight, AI Regulation Tightens As Governments Crack Down & More",https://www.benzinga.com/markets/large-cap/26/01/49831753/consumer-tech-news-jan-5-9-semiconductors-steal-ces-2026-spotlight-ai-regulation-tightens-as-governments-crack-down-more,Lekha Gupta,,,General,0,0,0,0,0
2026-01-11,'Big Short' Investor Michael Burry Bets Against Oracle—Here's His Advice,https://www.benzinga.com/markets/guidance/26/01/49832199/big-short-investor-michael-burry-bets-against-oracle-heres-his-advice,Bibhu Pattnaik,,,General,0,0,0,0,0
2026-01-12,"Reported Earlier, Honeywell Launches AI-Enabled Smart Shopping Platform With Google Cloud To Transform And Personalize In-Store Shopping",https://www.benzinga.com/news/26/01/49834569/reported-earlier-honeywell-launches-ai-enabled-smart-shopping-platform-with-google-cloud-to-transfor,Benzinga Newsdesk,,ppi,Macro,1,0,0,0,3
2026-01-12,President Trump Says Credit Card Companies Face Legal Risk If 10% Interest Rate Cap Is Not Implemented By January 20,https://www.benzinga.com/news/26/01/49835257/president-trump-says-credit-card-companies-face-legal-risk-if-10-interest-rate-cap-is-not-implemente,Benzinga Newsdesk,,rate,Macro,1,0,0,0,3
2026-01-12,"Reported Sunday Walmart And Google Partner To Launch Gemini-Powered Shopping Experiences With Personalized Discovery And Fast Delivery,",https://www.benzinga.com/news/26/01/49834589/reported-sunday-walmart-and-google-partner-to-launch-gemini-powered-shopping-experiences-with-person,Benzinga Newsdesk,,ppi,Macro,1,0,0,0,3
2026-01-12,"Reported Sunday, The Home Depot Expands Partnership With Google Cloud To Deploy Agentic AI Across Shopping, Projects, And Pro Workflows",https://www.benzinga.com/news/26/01/49834608/reported-sunday-the-home-depot-expands-partnership-with-google-cloud-to-deploy-agentic-ai-across-sho,Benzinga Newsdesk,,ppi,Macro,1,0,0,0,3
2026-01-12,JPMorgan In Focus Monday: Earnings And Technical Setup,https://www.benzinga.com/trading-ideas/movers/26/01/49844057/jpmorgan-in-focus-monday-earnings-and-technical-setup,Dylan Berman,,earnings,Earnings,1,0,0,0,3
2026-01-12,Reuters Reported UnitedHealth Said Disagrees With Senate Committee's Characterizations Of Our Medicare Advantage Coding Practices And Housecalls Program,https://www.benzinga.com/news/26/01/49837615/reuters-reported-unitedhealth-said-disagrees-with-senate-committees-characterizations-of-our-medicar,Benzinga Newsdesk,,sec,Corporate Event,1,0,0,0,3
2026-01-12,Global Traders Edge Out US Giants In Race For Venezuelan Oil Deals: Report,https://www.benzinga.com/markets/commodities/26/01/49842056/global-traders-edge-out-us-giants-in-race-for-venezuelan-oil-deals-report,Namrata Sen,,deal,Corporate Event,1,0,0,0,3
2026-01-12,Honeywell Taps Google Cloud To Reinvent In-Store Shopping,https://www.benzinga.com/markets/large-cap/26/01/49835581/honeywell-taps-google-cloud-to-reinvent-in-store-shopping,Lekha Gupta,,ppi,Macro,1,0,0,0,3
2026-01-12,"Taiwan Semiconductor Is Headed For A Record Quarter, And Wall Street Knows It",https://www.benzinga.com/markets/tech/26/01/49835502/taiwan-semiconductor-is-headed-for-a-record-quarter-and-wall-street-knows-it,Anusuya Lahiri,,quarter,Earnings,1,0,0,0,3
2026-01-12,"Wedbush Reiterates Outperform on Apple, Maintains $350 Price Target",https://www.benzinga.com/news/26/01/49843081/wedbush-reiterates-outperform-on-apple-maintains-350-price-target,Benzinga Newsdesk,,rate,Macro,1,0,0,0,3
2026-01-12,A Look Into Salesforce Inc's Price Over Earnings,https://www.benzinga.com/insights/news/26/01/49845845/a-look-into-salesforce-incs-price-over-earnings,Benzinga Insights,,earnings,Earnings,1,0,0,0,3
2026-01-12,"Reported Friday, Walmart To Join Nasdaq-100 Index Beginning January 20, 2026, Replacing AstraZeneca Following Nasdaq's Scheduled Index Rebalance",https://www.benzinga.com/news/26/01/49834822/reported-friday-walmart-to-join-nasdaq-100-index-beginning-january-20-2026-replacing-astrazeneca-fol,Benzinga Newsdesk,,,General,0,0,0,0,0
2026-01-12,"Apple, Samsung At Center Of India's Proposed Source Code Disclosure Plan: Report",https://www.benzinga.com/markets/tech/26/01/49834593/apple-samsung-at-center-of-indias-proposed-source-code-disclosure-plan-report,Namrata Sen,,,General,0,0,0,0,0
2026-01-12,Comparing Intel With Industry Competitors In Semiconductors &amp; Semiconductor Equipment Industry,https://www.benzinga.com/insights/news/26/01/49833585/comparing-intel-with-industry-competitors-in-semiconductors-amp-semiconductor-equipment-industry,Benzinga Insights,,,General,0,0,0,0,0
2026-01-12,"Reported Saturday, Johnson & Johnson Says RYBREVANT Plus FOLFOX Or FOLFIRI Shows Durable Responses In RAS/BRAF Wild-Type Metastatic Colorectal Cancer, With 73% First-Line ORR Beyond 16 Months",https://www.benzinga.com/news/26/01/49834774/reported-saturday-johnson-johnson-says-rybrevant-plus-folfox-or-folfiri-shows-durable-responses-in-r,Benzinga Newsdesk,,,General,0,0,0,0,0
2026-01-12,"Crypto Billionaire Michael Saylor Names Nvidia, Bitcoin Among 'Best Performing Assets' Of The Decade: Here's How They've Performed",https://www.benzinga.com/crypto/cryptocurrency/26/01/49833865/crypto-billionaire-michael-saylor-names-nvidia-bitcoin-among-best-performing-assets-of-the-decade-heres-how-theyve-performed,Aniket Verma,,,General,0,0,0,0,0
2026-01-12,"Wall Street Journal Reported UnitedHealth Used Aggressive Tactics to Boost Medicare Payments, Citing Senate Report",https://www.benzinga.com/news/26/01/49836332/wall-street-journal-reported-unitedhealth-used-aggressive-tactics-to-boost-medicare-payments-citing,Benzinga Newsdesk,,,General,0,0,0,0,0
2026-01-12,"Exelixis, Citigroup And Other Big Stocks Moving Lower In Monday's Pre-Market Session",https://www.benzinga.com/trading-ideas/movers/26/01/49840621/exelixis-citigroup-and-other-big-stocks-moving-lower-in-mondays-pre-market-session,Avi Kapoor,,,General,0,0,0,0,0
2026-01-12,Home Depot Goes All-In On Agentic AI With Google Cloud,https://www.benzinga.com/markets/large-cap/26/01/49836843/home-depot-goes-all-in-on-agentic-ai-with-google-cloud,Lekha Gupta,,,General,0,0,0,0,0
2026-01-12,Tempus AI Stock Soars After Posting Triple-Digit Diagnostics Growth,https://www.benzinga.com/trading-ideas/movers/26/01/49836163/tempus-ai-stock-soars-after-posting-triple-digit-diagnostics-growth,Lekha Gupta,,,General,0,0,0,0,0
2026-01-12,"Walmart, Wing Expanding Drone Delivery Services To Over 150 Walmart Stores",https://www.benzinga.com/news/26/01/49843975/walmart-wing-expanding-drone-delivery-services-to-over-150-walmart-stores,Benzinga Newsdesk,,,General,0,0,0,0,0
2026-01-12,A Congress Member Sold Up To $15K In Cisco Systems Stock: Here's What You Need To Know,https://www.benzinga.com/insights/government/26/01/49845836/a-congress-member-sold-up-to-15k-in-cisco-systems-stock-heres-what-you-need-to-know,Benzinga Insights,,,General,0,0,0,0,0
2026-01-12,Analyzing Intel In Comparison To Competitors In Semiconductors &amp; Semiconductor Equipment Industry,https://www.benzinga.com/insights/news/26/01/49845850/analyzing-intel-in-comparison-to-competitors-in-semiconductors-amp-semiconductor-equipment-industry,Benzinga Insights,,,General,0,0,0,0,0
2026-01-12,Senate Report Raises Questions Over UnitedHealth's Use Of Medicare Diagnoses,https://www.benzinga.com/trading-ideas/movers/26/01/49846190/senate-report-raises-questions-over-unitedhealths-use-of-medicare-diagnoses,Vandana Singh,,,General,0,0,0,0,0
2026-01-12,'Apple Picks Google's Gemini To Run AI-Powered Siri Coming This Year' - CNBC,https://www.benzinga.com/news/26/01/49847174/apple-picks-googles-gemini-to-run-ai-powered-siri-coming-this-year-cnbc,Benzinga Newsdesk,,,General,0,0,0,0,0
2026-01-13,Amgen Reports Maritide Demonstrates Clinically Meaningful HbA1c And Weight Reduction With Sustained Weight Loss And Strong Tolerability Through 52 Weeks,https://www.benzinga.com/news/26/01/49866279/amgen-reports-maritide-demonstrates-clinically-meaningful-hba1c-and-weight-reduction-with-sustained,Benzinga Newsdesk,,"rate, loss",Mixed,2,0,0,0,6
2026-01-13,Merck Says New Growth Drivers Expected To Generate Over $70B In Revenue By Mid-2030s,https://www.benzinga.com/news/26/01/49866355/merck-says-new-growth-drivers-expected-to-generate-over-70b-in-revenue-by-mid-2030s,Benzinga Newsdesk,,"rate, revenue",Mixed,2,0,0,0,6
