date,title,url,publisher,tickers,keywords_matched,catalyst_type,keyword_score,ticker_score,publisher_score,recency_score,composite_score
2026-01-09,Wall Street's Most Accurate Analysts Give Their Take On 3 Tech And Telecom Stocks Delivering High-Dividend Yields,https://www.benzinga.com/trading-ideas/dividends/26/01/49808960/wall-streets-most-accurate-analysts-give-their-take-on-3-tech-and-telecom-stocks-delivering-high-dividend-yields-6,Avi Kapoor,,rate,Macro,1,0,0,0,3
2026-01-09,"Trump's Intel Seal Of Approval Lifts Broadcom, Micron",https://www.benzinga.com/markets/tech/26/01/49818404/trumps-intel-seal-of-approval-lifts-broadcom-micron,Anusuya Lahiri,,approval,Corporate Event,1,0,0,0,3
2026-01-09,Reported Earlier: 'Chinese vice premier meets Disney CEO' - Xinhua,https://www.benzinga.com/news/26/01/49810557/reported-earlier-chinese-vice-premier-meets-disney-ceo-xinhua,Benzinga Newsdesk,,ceo,Corporate Event,1,0,0,0,3
2026-01-09,Intel shares are trading higher after President Trump on Thursday posted that he held a meeting with CEO Lip-Bu Tan.,https://www.benzinga.com/wiim/26/01/49810459/intel-shares-are-trading-higher-after-president-trump-on-thursday-posted-that-he-held-a-meeting-with,Benzinga Newsdesk,,ceo,Corporate Event,1,0,0,0,3
2026-01-09,Intel's High-Stakes Revival Gets Trump Boost,https://www.benzinga.com/markets/tech/26/01/49808397/intels-high-stakes-revival-gets-trump-boost,Anusuya Lahiri,,,General,0,0,0,0,0
2026-01-09,'Boeing Advances 737 Max 10 Into Next Phase Of FAA Flight Testing' - The Air Current,https://www.benzinga.com/news/26/01/49806117/boeing-advances-737-max-10-into-next-phase-of-faa-flight-testing-the-air-current,Benzinga Newsdesk,,,General,0,0,0,0,0
2026-01-09,"Google, Meta, Amazon, Netflix And Microsoft Escape Tough New European Rules: Report",https://www.benzinga.com/markets/tech/26/01/49804721/google-meta-amazon-netflix-and-microsoft-escape-tough-new-european-rules-report,Ananya Gairola,,,General,0,0,0,0,0
2026-01-09,"Scott Bessent Contradicts Trump, Says Oil Giants 'Not Interested' In Venezuela",https://www.benzinga.com/markets/commodities/26/01/49810352/scott-bessent-contradicts-trump-says-oil-giants-not-interested-in-venezuela,Namrata Sen,,,General,0,0,0,0,0
2026-01-09,"Nike 'Brand Heat' Not Enough, Analyst Says: 'Timeline Is Uncertain At Best'",https://www.benzinga.com/analyst-stock-ratings/analyst-color/26/01/49814965/nike-analyst-brand-timeline-uncertain,Priya Nigam,,,General,0,0,0,0,0
2026-01-09,'Senators urged Apple and Google to remove X and Grok from app stores over sexual deepfakes'- NBC News,https://www.benzinga.com/news/26/01/49816856/senators-urged-apple-and-google-to-remove-x-and-grok-from-app-stores-over-sexual-deepfakes-nbc-news,Benzinga Newsdesk,,,General,0,0,0,0,0
2026-01-09,"Evercore ISI Group Maintains Outperform on Apple, Raises Price Target to $330",https://www.benzinga.com/news/26/01/49817464/evercore-isi-group-maintains-outperform-on-apple-raises-price-target-to-330,Benzinga Newsdesk,,,General,0,0,0,0,0
2026-01-09,Global Chip Sales Smash Record With $1 Trillion In Sight,https://www.benzinga.com/markets/tech/26/01/49813791/global-chip-sales-smash-record-with-1-trillion-in-sight,Anusuya Lahiri,,,General,0,0,0,0,0
2026-01-09,"Keybanc Maintains Overweight on McDonald's, Raises Price Target to $340",https://www.benzinga.com/news/26/01/49817884/keybanc-maintains-overweight-on-mcdonalds-raises-price-target-to-340,Benzinga Newsdesk,,,General,0,0,0,0,0
2026-01-09,Shares of home building companies are trading higher after President Trump on social media said he is instructing representatives to buy $200 billion in mortgage bonds.,https://www.benzinga.com/wiim/26/01/49818011/shares-of-home-building-companies-are-trading-higher-after-president-trump-on-social-media-said-he-i,Benzinga Newsdesk,,,General,0,0,0,0,0
2026-01-09,Chevron Stock Rises Friday As Oil Market Reacts To Venezuela Uncertainty,https://www.benzinga.com/trading-ideas/movers/26/01/49818094/chevron-stock-rises-friday-as-oil-market-reacts-to-venezuela-uncertainty,Henry Khederian,,,General,0,0,0,0,0
2026-01-09,"'Banks eye Venezuela investment, JPMorgan seen with advantage' - Reuters",https://www.benzinga.com/news/26/01/49818331/banks-eye-venezuela-investment-jpmorgan-seen-with-advantage-reuters,Benzinga Newsdesk,,,General,0,0,0,0,0
2026-01-09,"Live On CNBC, Kevin Simpson Announces Sold Covered Call On Merck",https://www.benzinga.com/trading-ideas/26/01/49819057/live-on-cnbc-kevin-simpson-announces-sold-covered-call-on-merck,Benzinga Newsdesk,,,General,0,0,0,0,0
2026-01-09,10 Information Technology Stocks With Whale Alerts In Today's Session,https://www.benzinga.com/insights/options/26/01/49819271/10-information-technology-stocks-with-whale-alerts-in-todays-session,Benzinga Insights,,,General,0,0,0,0,0
2026-01-09,10 Consumer Discretionary Stocks With Whale Alerts In Today's Session,https://www.benzinga.com/insights/options/26/01/49819272/10-consumer-discretionary-stocks-with-whale-alerts-in-todays-session,Benzinga Insights,,,General,0,0,0,0,0
2026-01-09,How Do Investors Really Feel About Nike Inc?,https://www.benzinga.com/insights/short-sellers/26/01/49820130/how-do-investors-really-feel-about-nike-inc,Benzinga Insights,,,General,0,0,0,0,0
2026-01-10,Amazon Proposes First Big-Box Retail Store In Orland Park,https://www.benzinga.com/news/retail-sales/26/01/49828784/amazon-proposes-first-big-box-retail-store-in-orland-park,Mohd Haider,,,General,0,0,0,0,0
2026-01-10,Trump Presses US Oil Giants To Pour $100 Billion Into Venezuela As Greenland Ambitions Rise,https://www.benzinga.com/news/politics/26/01/49828812/trump-presses-us-oil-giants-to-pour-100-billion-into-venezuela-as-greenland-ambitions-rise,Ananya Gairola,,,General,0,0,0,0,0
2026-01-10,Bill Gates Says Trump Aid Cuts Reversed Decades Of Global Health Progress As Child Deaths Rise,https://www.benzinga.com/news/health-care/26/01/49828882/bill-gates-says-trump-aid-cuts-reversed-decades-of-global-health-progress-as-child-deaths-rise,Ananya Gairola,,,General,0,0,0,0,0
2026-01-10,"Michael Burry Calls For $1 Trillion Nuclear Buildout To Power AI Boom, Says It's The Only Hope To 'Keep Up With China'",https://www.benzinga.com/markets/tech/26/01/49828907/michael-burry-calls-for-1-trillion-nuclear-buildout-to-power-ai-boom-says-its-the-only-hope-to-keep-up-with-china,Ananya Gairola,,,General,0,0,0,0,0
2026-01-10,Trump's 10% Credit Card Cap Sparks Backlash— Bernie Sanders Says It's 'Unacceptable',https://www.benzinga.com/markets/macro-economic-events/26/01/49828929/trumps-10-credit-card-cap-sparks-backlash-bernie-sanders-says-its-unacceptable,Mohd Haider,,,General,0,0,0,0,0
2026-01-10,"GME, NVDA, MSTR And More: 5 Stocks Investors Couldn't Stop Buzzing About This Week",https://www.benzinga.com/markets/equities/26/01/49829203/gme-nvda-mstr-and-more-5-stocks-investors-couldnt-stop-buzzing-about-this-week,Rishabh Mishra,,,General,0,0,0,0,0
2026-01-10,Exxon Labels Venezuela 'Uninvestable' Without Major Reforms,https://www.benzinga.com/markets/emerging-markets/26/01/49830606/exxon-labels-venezuela-uninvestable-without-major-reforms,Bibhu Pattnaik,,,General,0,0,0,0,0
2026-01-11,"Bill Ackman Questions Credit Card Rewards Structure, Says Low-Income Consumers Subsidize Premium Cardholders Amid Trump Rate Cap Debate",https://www.benzinga.com/personal-finance/management/26/01/49831041/bill-ackman-questions-credit-card-rewards-structure-says-low-income-consumers-subsidize-premium-cardholders-amid-trump-rate-cap-debate,Mohd Haider,,"rate, war",Macro,2,0,0,0,6
2026-01-11,Steve Jobs Once Revealed His 'Biggest Weakness' And Described It As A Trait That 'Knocks At The Door' Only When You're Successful,https://www.benzinga.com/news/education/26/01/49831984/steve-jobs-once-revealed-his-biggest-weakness-and-described-it-as-a-trait-that-knocks-at-the-door-only-when-youre-successful,Shomik Sen Bhattacharjee,,jobs,Macro,1,0,0,0,3
2026-01-11,"Tim Cook Could Be Replaced By This 25-Year Veteran, JPMorgan Wins Apple Card Business And More: This Week In Appleverse",https://www.benzinga.com/markets/tech/26/01/49831462/tim-cook-could-be-replaced-by-this-25-year-veteran-jpmorgan-wins-apple-card-business-and-more-this-week-in-appleverse,Mohd Haider,,,General,0,0,0,0,0
2026-01-11,"Consumer Tech News (Jan 5-9): Semiconductors Steal CES 2026 Spotlight, AI Regulation Tightens As Governments Crack Down & More",https://www.benzinga.com/markets/large-cap/26/01/49831753/consumer-tech-news-jan-5-9-semiconductors-steal-ces-2026-spotlight-ai-regulation-tightens-as-governments-crack-down-more,Lekha Gupta,,,General,0,0,0,0,0
2026-01-11,EXCLUSIVE: Why The AI ETFs Trade Is Entering A More Difficult Phase,https://www.benzinga.com/etfs/sector-etfs/26/01/49831805/exclusive-why-the-ai-etfs-trade-is-entering-a-more-difficult-phase,Namrata Sen,,,General,0,0,0,0,0
2026-01-11,'Big Short' Investor Michael Burry Bets Against Oracle—Here's His Advice,https://www.benzinga.com/markets/guidance/26/01/49832199/big-short-investor-michael-burry-bets-against-oracle-heres-his-advice,Bibhu Pattnaik,,,General,0,0,0,0,0
2026-01-12,Mississippi Governor Touts Elon Musk-Led xAI's $20 Billion 'MACROHARDRR' Venture: 'Largest Private Investment...',https://www.benzinga.com/news/politics/26/01/49834469/mississippi-governor-touts-elon-musk-led-xais-20-billion-macrohardrr-venture-largest-private-investment,Badar Shaikh,,"ppi, miss",Mixed,2,0,0,0,6
2026-01-12,Walmart shares are trading higher after it was announced the company is set to join the Nasdaq-100 Index. The company also announced a partnership with Google to integrate Gemini-powered product discovery and shopping.,https://www.benzinga.com/wiim/26/01/49842917/walmart-shares-are-trading-higher-after-it-was-announced-the-company-is-set-to-join-the-nasdaq-100-i,Benzinga Newsdesk,,"ppi, rate",Macro,2,0,0,0,6
2026-01-12,"Reported Sunday, The Home Depot Expands Partnership With Google Cloud To Deploy Agentic AI Across Shopping, Projects, And Pro Workflows",https://www.benzinga.com/news/26/01/49834608/reported-sunday-the-home-depot-expands-partnership-with-google-cloud-to-deploy-agentic-ai-across-sho,Benzinga Newsdesk,,ppi,Macro,1,0,0,0,3
2026-01-12,"Reported Sunday Walmart And Google Partner To Launch Gemini-Powered Shopping Experiences With Personalized Discovery And Fast Delivery,",https://www.benzinga.com/news/26/01/49834589/reported-sunday-walmart-and-google-partner-to-launch-gemini-powered-shopping-experiences-with-person,Benzinga Newsdesk,,ppi,Macro,1,0,0,0,3
2026-01-12,"S&P 500 Hits Fresh Highs Following Jobs Report: Investor Sentiment Improves, Fear & Greed Index Remains In 'Neutral' Zone",https://www.benzinga.com/markets/equities/26/01/49834239/sp-500-hits-fresh-highs-following-jobs-report-investor-sentiment-improves-fear-greed-index-remains-in-neutral-zone,Avi Kapoor,,jobs,Macro,1,0,0,0,3
2026-01-12,"CoreWeave CEO Calls Nvidia Circular Financing Claims 'Ridiculous,' Says Stake Too Small To Prop Up $42 Billion Company",https://www.benzinga.com/markets/equities/26/01/49834939/coreweave-ceo-calls-nvidia-circular-financing-claims-ridiculous-says-stake-too-small-to-prop-up-42-billion-company,Rishabh Mishra,,ceo,Corporate Event,1,0,0,0,3
2026-01-12,Honeywell Taps Google Cloud To Reinvent In-Store Shopping,https://www.benzinga.com/markets/large-cap/26/01/49835581/honeywell-taps-google-cloud-to-reinvent-in-store-shopping,Lekha Gupta,,ppi,Macro,1,0,0,0,3
2026-01-12,President Trump Says Credit Card Companies Face Legal Risk If 10% Interest Rate Cap Is Not Implemented By January 20,https://www.benzinga.com/news/26/01/49835257/president-trump-says-credit-card-companies-face-legal-risk-if-10-interest-rate-cap-is-not-implemente,Benzinga Newsdesk,,rate,Macro,1,0,0,0,3
2026-01-12,"Reported Earlier, Honeywell Launches AI-Enabled Smart Shopping Platform With Google Cloud To Transform And Personalize In-Store Shopping",https://www.benzinga.com/news/26/01/49834569/reported-earlier-honeywell-launches-ai-enabled-smart-shopping-platform-with-google-cloud-to-transfor,Benzinga Newsdesk,,ppi,Macro,1,0,0,0,3
2026-01-12,Shares of credit card stocks are trading lower after President Trump said failure to cap rates at 10% by Jan. 20 will be treated as a violation of the law.,https://www.benzinga.com/wiim/26/01/49842784/shares-of-credit-card-stocks-are-trading-lower-after-president-trump-said-failure-to-cap-rates-at-10,Benzinga Newsdesk,,rate,Macro,1,0,0,0,3
2026-01-12,An Overview of JPMorgan Chase's Earnings,https://www.benzinga.com/insights/earnings/26/01/49843012/an-overview-of-jpmorgan-chases-earnings,Benzinga Insights,,earnings,Earnings,1,0,0,0,3
2026-01-12,Walmart Stock Jumps Over 3% After Google Gemini Shopping Integration (UPDATED),https://www.benzinga.com/news/retail-sales/26/01/49835136/walmart-expands-ai-push-with-google-gemini-shopping-integration,Namrata Sen,,ppi,Macro,1,0,0,0,3
2026-01-12,"Taiwan Semiconductor Is Headed For A Record Quarter, And Wall Street Knows It",https://www.benzinga.com/markets/tech/26/01/49835502/taiwan-semiconductor-is-headed-for-a-record-quarter-and-wall-street-knows-it,Anusuya Lahiri,,quarter,Earnings,1,0,0,0,3
2026-01-12,Reuters Reported UnitedHealth Said Disagrees With Senate Committee's Characterizations Of Our Medicare Advantage Coding Practices And Housecalls Program,https://www.benzinga.com/news/26/01/49837615/reuters-reported-unitedhealth-said-disagrees-with-senate-committees-characterizations-of-our-medicar,Benzinga Newsdesk,,sec,Corporate Event,1,0,0,0,3
2026-01-12,Global Traders Edge Out US Giants In Race For Venezuelan Oil Deals: Report,https://www.benzinga.com/markets/commodities/26/01/49842056/global-traders-edge-out-us-giants-in-race-for-venezuelan-oil-deals-report,Namrata Sen,,deal,Corporate Event,1,0,0,0,3
2026-01-12,Trump 'Inclined' To Keep Exxon Mobil Out Of Venezuela: 'Didn't Like Their Response',https://www.benzinga.com/markets/commodities/26/01/49834151/trump-inclined-to-keep-exxon-mobil-out-of-venezuela-didnt-like-their-response,Namrata Sen,,,General,0,0,0,0,0
2026-01-12,Comparing Intel With Industry Competitors In Semiconductors &amp; Semiconductor Equipment Industry,https://www.benzinga.com/insights/news/26/01/49833585/comparing-intel-with-industry-competitors-in-semiconductors-amp-semiconductor-equipment-industry,Benzinga Insights,,,General,0,0,0,0,0
2026-01-12,"Apple, Samsung At Center Of India's Proposed Source Code Disclosure Plan: Report",https://www.benzinga.com/markets/tech/26/01/49834593/apple-samsung-at-center-of-indias-proposed-source-code-disclosure-plan-report,Namrata Sen,,,General,0,0,0,0,0
2026-01-12,"Crypto Billionaire Michael Saylor Names Nvidia, Bitcoin Among 'Best Performing Assets' Of The Decade: Here's How They've Performed",https://www.benzinga.com/crypto/cryptocurrency/26/01/49833865/crypto-billionaire-michael-saylor-names-nvidia-bitcoin-among-best-performing-assets-of-the-decade-heres-how-theyve-performed,Aniket Verma,,,General,0,0,0,0,0
2026-01-12,"Reported Friday, Walmart To Join Nasdaq-100 Index Beginning January 20, 2026, Replacing AstraZeneca Following Nasdaq's Scheduled Index Rebalance",https://www.benzinga.com/news/26/01/49834822/reported-friday-walmart-to-join-nasdaq-100-index-beginning-january-20-2026-replacing-astrazeneca-fol,Benzinga Newsdesk,,,General,0,0,0,0,0
2026-01-12,"Reported Saturday, Johnson & Johnson Says RYBREVANT Plus FOLFOX Or FOLFIRI Shows Durable Responses In RAS/BRAF Wild-Type Metastatic Colorectal Cancer, With 73% First-Line ORR Beyond 16 Months",https://www.benzinga.com/news/26/01/49834774/reported-saturday-johnson-johnson-says-rybrevant-plus-folfox-or-folfiri-shows-durable-responses-in-r,Benzinga Newsdesk,,,General,0,0,0,0,0
2026-01-12,"Wall Street Journal Reported UnitedHealth Used Aggressive Tactics to Boost Medicare Payments, Citing Senate Report",https://www.benzinga.com/news/26/01/49836332/wall-street-journal-reported-unitedhealth-used-aggressive-tactics-to-boost-medicare-payments-citing,Benzinga Newsdesk,,,General,0,0,0,0,0
2026-01-12,Tempus AI Stock Soars After Posting Triple-Digit Diagnostics Growth,https://www.benzinga.com/trading-ideas/movers/26/01/49836163/tempus-ai-stock-soars-after-posting-triple-digit-diagnostics-growth,Lekha Gupta,,,General,0,0,0,0,0
2026-01-12,"Exelixis, Citigroup And Other Big Stocks Moving Lower In Monday's Pre-Market Session",https://www.benzinga.com/trading-ideas/movers/26/01/49840621/exelixis-citigroup-and-other-big-stocks-moving-lower-in-mondays-pre-market-session,Avi Kapoor,,,General,0,0,0,0,0
2026-01-12,Home Depot Goes All-In On Agentic AI With Google Cloud,https://www.benzinga.com/markets/large-cap/26/01/49836843/home-depot-goes-all-in-on-agentic-ai-with-google-cloud,Lekha Gupta,,,General,0,0,0,0,0
2026-01-13,"Gary Black Cites Steve Jobs, Stephen King To Reiterate Importance Of Marketing For Tesla: 'FSD Has A Take Rate Of Just 15%…'",https://www.benzinga.com/markets/tech/26/01/49865364/gary-black-cites-steve-jobs-stephen-king-to-reiterate-importance-of-marketing-for-tesla-fsd-has-a-take-rate-of-just-15,Badar Shaikh,,"rate, jobs",Macro,2,0,0,0,6
2026-01-13,Amgen Reports Maritide Demonstrates Clinically Meaningful HbA1c And Weight Reduction With Sustained Weight Loss And Strong Tolerability Through 52 Weeks,https://www.benzinga.com/news/26/01/49866279/amgen-reports-maritide-demonstrates-clinically-meaningful-hba1c-and-weight-reduction-with-sustained,Benzinga Newsdesk,,"rate, loss",Mixed,2,0,0,0,6
2026-01-13,Merck Says New Growth Drivers Expected To Generate Over $70B In Revenue By Mid-2030s,https://www.benzinga.com/news/26/01/49866355/merck-says-new-growth-drivers-expected-to-generate-over-70b-in-revenue-by-mid-2030s,Benzinga Newsdesk,,"rate, revenue",Mixed,2,0,0,0,6
2026-01-13,"JPMorgan CEO Jamie Dimon Said, ""The U.S. economy has remained resilient. While labor markets have softened, conditions do not appear to be worsening. Meanwhile, consumers continue to spend, and businesses generally remain healthy. These conditions could persist for some time, particularly with ongoing fiscal stimulus, the benefits of deregulation and the Fed's recent monetary policy.""",https://www.benzinga.com/news/earnings/26/01/49868805/jpmorgan-ceo-jamie-dimon-said-the-u-s-economy-has-remained-resilient-while-labor-markets-have-softe,Benzinga Newsdesk,,"fed, ceo",Mixed,2,0,0,0,6
2026-01-13,"JPMorgan Chase Q4 Adj. EPS $5.23 Beats $4.92 Estimate, Sales $46.767B Beat $46.024B Estimate",https://www.benzinga.com/news/earnings/26/01/49868539/jpmorgan-chase-q4-adj-eps-5-23-beats-4-92-estimate-sales-46-767b-beat-46-024b-estimate,Benzinga Newsdesk,,"eps, beat",Earnings,2,0,0,0,6
2026-01-13,How Taiwan Semiconductor Is Buying Its Way Out Of Tariffs,https://www.benzinga.com/markets/tech/26/01/49867629/how-taiwan-semiconductor-is-buying-its-way-out-of-tariffs,Anusuya Lahiri,,tariff,Macro,1,0,0,0,3
2026-01-13,Ed Yardeni Dismisses Trump's 'Severe' 10% Credit Card Cap Ultimatum As 'Trial Balloon' That Won't Fly,https://www.benzinga.com/markets/equities/26/01/49868096/ed-yardeni-dismisses-trumps-severe-10-credit-card-cap-ultimatum-as-trial-balloon-that-wont-fly,Rishabh Mishra,,miss,Earnings,1,0,0,0,3
2026-01-13,Meta To Cut Over 10% Jobs In Reality Labs Division Amid AI Focus: Report,https://www.benzinga.com/markets/tech/26/01/49866346/meta-to-cut-over-10-jobs-in-reality-labs-division-amid-ai-focus-report,Namrata Sen,,jobs,Macro,1,0,0,0,3
2026-01-13,Exxon Moves Forward With Venezuela Oil Review After Trump Rebuke,https://www.benzinga.com/news/politics/26/01/49866499/exxon-moves-forward-with-venezuela-oil-review-after-trump-rebuke,Snigdha Gairola,,war,Macro,1,0,0,0,3
2026-01-13,Intel shares are trading higher after KeyBanc upgraded the stock from Sector Weight to Overweight.,https://www.benzinga.com/wiim/26/01/49870358/intel-shares-are-trading-higher-after-keybanc-upgraded-the-stock-from-sector-weight-to-overweight,Benzinga Newsdesk,,sec,Corporate Event,1,0,0,0,3
2026-01-13,"B of A Securities Maintains Buy on IBM, Raises Price Target to $335",https://www.benzinga.com/news/26/01/49870635/b-of-a-securities-maintains-buy-on-ibm-raises-price-target-to-335,Benzinga Newsdesk,,sec,Corporate Event,1,0,0,0,3
2026-01-13,Delta Chooses GE Engines for New Boeing 787 Jets in Major Deal,https://www.benzinga.com/news/26/01/49868850/delta-chooses-ge-engines-for-new-boeing-787-jets-in-major-deal,Benzinga Newsdesk,,deal,Corporate Event,1,0,0,0,3
2026-01-13,"Earnings Scheduled For January 13, 2026",https://www.benzinga.com/insights/earnings/26/01/49868040/earnings-scheduled-for-january-13-2026,Benzinga Insights,,earnings,Earnings,1,0,0,0,3
2026-01-13,"JPMorgan Chase Q4 Investment Banking Fees Down 5% YoY, Markets Revenue Up 17% YoY",https://www.benzinga.com/news/earnings/26/01/49868562/jpmorgan-chase-q4-investment-banking-fees-down-5-yoy-markets-revenue-up-17-yoy,Benzinga Newsdesk,,revenue,Earnings,1,0,0,0,3
2026-01-13,Delta Air Lines Orders 30 Boeing 787-10 Aircraft With Options For 30 More As Deliveries Begin In 2031 To Boost Fuel Efficiency And Expand Long-Haul International Growth Strategy,https://www.benzinga.com/news/26/01/49868481/delta-air-lines-orders-30-boeing-787-10-aircraft-with-options-for-30-more-as-deliveries-begin-in-203,Benzinga Newsdesk,,rate,Macro,1,0,0,0,3
2026-01-13,"Aviation Capital Group Orders 50 Boeing 737 MAX Aircraft, Increasing Boeing 737 MAX Order Book To 121 Jets",https://www.benzinga.com/news/26/01/49866424/aviation-capital-group-orders-50-boeing-737-max-aircraft-increasing-boeing-737-max-order-book-to-121,Benzinga Newsdesk,,,General,0,0,0,0,0
2026-01-13,"Trump Says Microsoft, Big Tech Must Bear Data Center Power Bills, So Americans Don't 'Pick Up The Tab'",https://www.benzinga.com/markets/tech/26/01/49866005/trump-says-microsoft-big-tech-must-bear-data-center-power-bills-so-americans-dont-pick-up-the-tab,Namrata Sen,,,General,0,0,0,0,0
2026-01-13,"Dow, S&P 500 Hit New Highs: Investor Sentiment Improves, Fear & Greed Index Moves To 'Greed' Zone",https://www.benzinga.com/markets/market-summary/26/01/49867144/dow-sp-500-hit-new-highs-investor-sentiment-improves-fear-greed-index-moves-to-greed-zone,Avi Kapoor,,,General,0,0,0,0,0
2026-01-13,"JPMorgan, Delta Air Lines And 3 Stocks To Watch Heading Into Tuesday",https://www.benzinga.com/trading-ideas/long-ideas/26/01/49867133/jpmorgan-delta-air-lines-and-3-stocks-to-watch-heading-into-tuesday,Avi Kapoor,,,General,0,0,0,0,0
2026-01-13,"JPMorgan Chase Q4 Avg. Loans Up 9% YoY, AUM Up 18%",https://www.benzinga.com/news/earnings/26/01/49868575/jpmorgan-chase-q4-avg-loans-up-9-yoy-aum-up-18,Benzinga Newsdesk,,,General,0,0,0,0,0
2026-01-13,Boeing 737 MAX Order Book Gets A Boost From 50 Jet Order,https://www.benzinga.com/markets/large-cap/26/01/49867414/boeing-737-max-order-book-gets-a-boost-from-50-jet-order,Lekha Gupta,,,General,0,0,0,0,0
2026-01-13,Delta Air Lines Places Order For Up To 60 Boeing 787 Dreamliners,https://www.benzinga.com/news/26/01/49869226/delta-air-lines-places-order-for-up-to-60-boeing-787-dreamliners,Benzinga Newsdesk,,,General,0,0,0,0,0
2026-01-13,"JPMorgan Says 'Looking ahead, we are excited to become the new issuer of the Apple Card.'",https://www.benzinga.com/news/26/01/49868880/jpmorgan-says-looking-ahead-we-are-excited-to-become-the-new-issuer-of-the-apple-card,Benzinga Newsdesk,,,General,0,0,0,0,0
2026-01-13,"Keybanc Upgrades Intel to Overweight, Announces $60 Price Target",https://www.benzinga.com/news/26/01/49870125/keybanc-upgrades-intel-to-overweight-announces-60-price-target,Benzinga Newsdesk,,,General,0,0,0,0,0
2026-01-13,Delta Air Lines Places First Direct Order For Up To 60 Boeing 787 Dreamliners To Support Long-Haul International Growth And Renew Airline's Widebody Fleet,https://www.benzinga.com/news/26/01/49869995/delta-air-lines-places-first-direct-order-for-up-to-60-boeing-787-dreamliners-to-support-long-haul-i,Benzinga Newsdesk,,,General,0,0,0,0,0
2026-01-14,Trump Slams Jamie Dimon's Comments On Fed Independence And Credit Card Rate Cap: 'Maybe He Makes More Money...',https://www.benzinga.com/markets/large-cap/26/01/49898717/trump-slams-jamie-dimons-comments-on-fed-independence-and-credit-card-rate-cap-maybe-he-makes-more-money,Namrata Sen,,"fed, rate",Macro,2,0,0,0,6
2026-01-14,"Quantinuum, Which Is Majority Owned By Honeywell, Plans To Make Confidential Submission Of Draft Registration On Form S-1 Relating To Proposed IPO Of Quantinuum's Common Stock",https://www.benzinga.com/news/26/01/49900616/quantinuum-which-is-majority-owned-by-honeywell-plans-to-make-confidential-submission-of-draft-regis,Benzinga Newsdesk,,"miss, ipo",Mixed,2,0,0,0,6
2026-01-14,"Dow Falls Around 400 Points Following Inflation Data: Investor Sentiment Declines, Fear & Greed Index Remains In 'Greed' Zone",https://www.benzinga.com/markets/market-summary/26/01/49898167/dow-falls-around-400-points-following-inflation-data-investor-sentiment-declines-fear-greed-index-remains-in-greed-zone,Avi Kapoor,,inflation,Macro,1,0,0,0,3
2026-01-14,Delta Maps Out Confident Outlook Thanks To Premiumization (UPDATED),https://www.benzinga.com/markets/earnings/26/01/49871359/delta-maps-out-confident-outlook-thanks-to-premiumization,Akanksha Bakshi,,outlook,Earnings,1,0,0,0,3
2026-01-14,Brooks Koepka Returns To PGA Tour Just Weeks After Leaving LIV Golf — Accepts Historic Penalty Of Up To $85 Million In One-Time Comeback Deal,https://www.benzinga.com/news/sports/26/01/49896277/brooks-koepka-returns-to-pga-tour-just-weeks-after-leaving-liv-golf-accepts-historic-penalty-of-up-to-85-million-in-one-time-comeback-deal,Ananya Gairola,,deal,Corporate Event,1,0,0,0,3
2026-01-14,How To Earn $500 A Month From Goldman Sachs Stock Ahead Of Q4 Earnings,https://www.benzinga.com/trading-ideas/dividends/26/01/49901589/how-to-earn-500-a-month-from-goldman-sachs-stock-ahead-of-q4-earnings-2,Avi Kapoor,,earnings,Earnings,1,0,0,0,3
2026-01-14,"Honeywell shares are trading higher after Quantinuum, which is majority owned by Honeywell, made plans to submit a draft registration statement for a proposed initial public offering.",https://www.benzinga.com/wiim/26/01/49900670/honeywell-shares-are-trading-higher-after-quantinuum-which-is-majority-owned-by-honeywell-made-plans,Benzinga Newsdesk,,offering,Corporate Event,1,0,0,0,3
2026-01-14,Coca-Cola Appoints Henrique Braun As CEO As Company Repositions Leadership For Faster Digital Transformation,https://www.benzinga.com/news/26/01/49900508/coca-cola-appoints-henrique-braun-as-ceo-as-company-repositions-leadership-for-faster-digital-transf,Benzinga Newsdesk,,ceo,Corporate Event,1,0,0,0,3
2026-01-14,What's Next: Goldman Sachs Gr's Earnings Preview,https://www.benzinga.com/insights/earnings/26/01/49903888/whats-next-goldman-sachs-grs-earnings-preview,Benzinga Insights,,earnings,Earnings,1,0,0,0,3
2026-01-14,"Michael Burry Bets Against Nvidia, Says'I Do Not See How That Math Works' Amid AI Chip Boom Fears",https://www.benzinga.com/markets/tech/26/01/49898178/michael-burry-bets-against-nvidia-saysi-do-not-see-how-that-math-works-amid-ai-chip-boom-fears,Snigdha Gairola,,,General,0,0,0,0,0
2026-01-14,Trump Takes Credit For Intel's Surge But Hesitant To Raise Stake: 'I'll Invest More In Other Things',https://www.benzinga.com/markets/tech/26/01/49898104/trump-takes-credit-for-intels-surge-but-hesitant-to-raise-stake-ill-invest-more-in-other-things,Namrata Sen,,,General,0,0,0,0,0
2026-01-14,Coca-Cola Ditches Costa Coffee Sale As Bids Falter: Report,https://www.benzinga.com/m-a/26/01/49897674/coca-cola-ditches-costa-coffee-sale-as-bids-falter-report,Eva Mathew,,,General,0,0,0,0,0
2026-01-14,'Coca-Cola Scraps Costa Coffee Sale After Bids Fall Short' - FT,https://www.benzinga.com/news/26/01/49898095/coca-cola-scraps-costa-coffee-sale-after-bids-fall-short-ft,Benzinga Newsdesk,,,General,0,0,0,0,0
